iqr,learning_rate,subsample,n_estimators,max_depth,accuracy_mean,accuracy_1_mean,accuracy_0_mean,accuracy_median,accuracy_1_median,accuracy_0_median,recall_1_mean,recall_0_mean
1.0,0.05,0.1,200,1,0.39444444444444443,0.4333333333333333,0.39,0.375,0.3333333333333333,0.3333333333333333,0.43,0.3933333333333333
1.0,0.05,0.1,200,2,0.4416666666666666,0.4699999999999999,0.4076190476190476,0.4444444444444444,0.5,0.3333333333333333,0.4033333333333333,0.4666666666666666
1.0,0.05,0.1,200,3,0.4416666666666666,0.4699999999999999,0.4076190476190476,0.4444444444444444,0.5,0.3333333333333333,0.4033333333333333,0.4666666666666666
1.0,0.05,0.1,200,4,0.4416666666666666,0.4699999999999999,0.4076190476190476,0.4444444444444444,0.5,0.3333333333333333,0.4033333333333333,0.4666666666666666
1.0,0.05,0.30000000000000004,1,1,0.39444444444444443,0.3587301587301587,0.05,0.4444444444444444,0.4444444444444444,0.0,0.76,0.2
1.0,0.05,0.30000000000000004,1,2,0.41944444444444445,0.37777777777777777,0.15,0.4444444444444444,0.4444444444444444,0.0,0.76,0.26666666666666666
1.0,0.05,0.30000000000000004,1,3,0.41944444444444445,0.37777777777777777,0.15,0.4444444444444444,0.4444444444444444,0.0,0.76,0.26666666666666666
1.0,0.05,0.30000000000000004,1,4,0.41944444444444445,0.37777777777777777,0.15,0.4444444444444444,0.4444444444444444,0.0,0.76,0.26666666666666666
1.0,0.05,0.30000000000000004,2,1,0.3222222222222222,0.23055555555555554,0.10714285714285714,0.3333333333333333,0.3333333333333333,0.0,0.55,0.3333333333333333
1.0,0.05,0.30000000000000004,2,2,0.3222222222222222,0.22222222222222218,0.1738095238095238,0.3333333333333333,0.3333333333333333,0.25,0.5,0.37333333333333335
1.0,0.05,0.30000000000000004,2,3,0.3222222222222222,0.22222222222222218,0.17023809523809522,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.5,0.33999999999999997
1.0,0.05,0.30000000000000004,2,4,0.3722222222222222,0.42222222222222217,0.1988095238095238,0.375,0.3333333333333333,0.2857142857142857,0.5333333333333333,0.44000000000000006
1.0,0.05,0.30000000000000004,4,1,0.30277777777777776,0.39880952380952384,0.08333333333333333,0.3333333333333333,0.375,0.0,0.5633333333333332,0.16666666666666666
1.0,0.05,0.30000000000000004,4,2,0.3,0.37380952380952376,0.2733333333333333,0.25,0.375,0.16666666666666666,0.5233333333333333,0.2
1.0,0.05,0.30000000000000004,4,3,0.35,0.4321428571428571,0.28,0.3333333333333333,0.375,0.3333333333333333,0.4966666666666666,0.30666666666666664
1.0,0.05,0.30000000000000004,4,4,0.3,0.2988095238095238,0.2571428571428572,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.41666666666666663,0.30666666666666664
1.0,0.05,0.30000000000000004,8,1,0.3,0.29,0.34523809523809523,0.3333333333333333,0.375,0.25,0.44000000000000006,0.30666666666666664
1.0,0.05,0.30000000000000004,8,2,0.325,0.31547619047619047,0.2885714285714286,0.3333333333333333,0.2857142857142857,0.4,0.4133333333333333,0.3466666666666667
1.0,0.05,0.30000000000000004,8,3,0.32222222222222224,0.31214285714285717,0.2952380952380952,0.3333333333333333,0.375,0.3333333333333333,0.42333333333333334,0.3466666666666667
1.0,0.05,0.30000000000000004,8,4,0.37222222222222223,0.5121428571428572,0.3238095238095238,0.375,0.4,0.3333333333333333,0.45666666666666667,0.44666666666666666
1.0,0.05,0.30000000000000004,16,1,0.34444444444444444,0.3222222222222222,0.1733333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.47333333333333333,0.32666666666666666
1.0,0.05,0.30000000000000004,16,2,0.41666666666666663,0.3904761904761904,0.42333333333333334,0.375,0.5,0.5,0.43,0.44000000000000006
1.0,0.05,0.30000000000000004,16,3,0.35,0.3654761904761904,0.29238095238095235,0.3333333333333333,0.375,0.3333333333333333,0.38999999999999996,0.3866666666666666
1.0,0.05,0.30000000000000004,16,4,0.30277777777777776,0.3083333333333333,0.2357142857142857,0.3333333333333333,0.375,0.25,0.33,0.31999999999999995
1.0,0.05,0.30000000000000004,32,1,0.28055555555555556,0.35,0.18,0.25,0.3333333333333333,0.2,0.33999999999999997,0.2866666666666667
1.0,0.05,0.30000000000000004,32,2,0.39722222222222225,0.4533333333333333,0.4033333333333333,0.4444444444444444,0.4,0.4,0.43,0.42000000000000004
1.0,0.05,0.30000000000000004,32,3,0.39722222222222225,0.4749999999999999,0.3009523809523809,0.375,0.5,0.3333333333333333,0.4133333333333334,0.42666666666666664
1.0,0.05,0.30000000000000004,32,4,0.3944444444444445,0.43999999999999995,0.39999999999999997,0.3333333333333333,0.5,0.4,0.38,0.45999999999999996
1.0,0.05,0.30000000000000004,64,1,0.37777777777777777,0.46428571428571425,0.30999999999999994,0.3333333333333333,0.2857142857142857,0.4,0.46333333333333326,0.38
1.0,0.05,0.30000000000000004,64,2,0.43888888888888894,0.47904761904761906,0.5066666666666667,0.4444444444444444,0.42857142857142855,0.5,0.5066666666666667,0.45999999999999996
1.0,0.05,0.30000000000000004,64,3,0.48611111111111105,0.525,0.5700000000000001,0.5,0.5,0.6,0.5900000000000001,0.4666666666666666
1.0,0.05,0.30000000000000004,64,4,0.4444444444444445,0.48999999999999994,0.41666666666666663,0.5,0.5,0.4,0.44666666666666666,0.45999999999999996
1.0,0.05,0.30000000000000004,100,1,0.48888888888888893,0.5357142857142858,0.5433333333333332,0.5555555555555556,0.5,0.4,0.58,0.49333333333333335
1.0,0.05,0.30000000000000004,100,2,0.5361111111111111,0.5657142857142857,0.5833333333333333,0.5555555555555556,0.5,0.5,0.67,0.45999999999999996
1.0,0.05,0.30000000000000004,100,3,0.513888888888889,0.5514285714285714,0.55,0.5,0.42857142857142855,0.5,0.67,0.42000000000000004
1.0,0.05,0.30000000000000004,100,4,0.41944444444444445,0.4733333333333333,0.4066666666666666,0.375,0.5,0.4,0.4133333333333334,0.45999999999999996
1.0,0.05,0.30000000000000004,200,1,0.44722222222222224,0.5128571428571428,0.42666666666666664,0.5,0.42857142857142855,0.4,0.5700000000000001,0.4133333333333333
1.0,0.05,0.30000000000000004,200,2,0.4416666666666666,0.49904761904761896,0.4866666666666667,0.4444444444444444,0.42857142857142855,0.4,0.5466666666666666,0.42000000000000004
1.0,0.05,0.30000000000000004,200,3,0.4666666666666666,0.5240476190476191,0.54,0.4444444444444444,0.42857142857142855,0.5,0.6366666666666667,0.38666666666666666
1.0,0.05,0.30000000000000004,200,4,0.46944444444444444,0.5273809523809524,0.41666666666666663,0.5,0.42857142857142855,0.3333333333333333,0.67,0.33999999999999997
1.0,0.05,0.5,1,1,0.3694444444444444,0.2444444444444444,0.125,0.375,0.3333333333333333,0.0,0.6,0.4
1.0,0.05,0.5,1,2,0.41944444444444445,0.4444444444444445,0.15,0.4444444444444444,0.4444444444444444,0.0,0.6799999999999999,0.4
1.0,0.05,0.5,1,3,0.41944444444444445,0.4444444444444445,0.15,0.4444444444444444,0.4444444444444444,0.0,0.6799999999999999,0.4
1.0,0.05,0.5,1,4,0.4444444444444445,0.4444444444444445,0.16999999999999998,0.4444444444444444,0.4444444444444444,0.0,0.72,0.4
1.0,0.05,0.5,2,1,0.34444444444444444,0.24166666666666664,0.3071428571428571,0.3333333333333333,0.3333333333333333,0.25,0.55,0.37333333333333335
1.0,0.05,0.5,2,2,0.36666666666666664,0.25555555555555554,0.3071428571428571,0.3333333333333333,0.3333333333333333,0.25,0.6,0.37333333333333335
1.0,0.05,0.5,2,3,0.36666666666666664,0.25555555555555554,0.3071428571428571,0.3333333333333333,0.3333333333333333,0.25,0.6,0.37333333333333335
1.0,0.05,0.5,2,4,0.41666666666666663,0.4523809523809524,0.4238095238095238,0.4444444444444444,0.42857142857142855,0.3333333333333333,0.6166666666666667,0.4133333333333333
1.0,0.05,0.5,4,1,0.3722222222222222,0.5273809523809524,0.22380952380952382,0.375,0.42857142857142855,0.2857142857142857,0.5733333333333334,0.37333333333333335
1.0,0.05,0.5,4,2,0.3277777777777778,0.4904761904761905,0.19047619047619047,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.47333333333333333,0.37333333333333335
1.0,0.05,0.5,4,3,0.43888888888888894,0.5666666666666667,0.45714285714285713,0.375,0.5,0.3333333333333333,0.6233333333333333,0.4533333333333333
1.0,0.05,0.5,4,4,0.3972222222222222,0.519047619047619,0.29999999999999993,0.375,0.42857142857142855,0.3333333333333333,0.5566666666666668,0.4133333333333333
1.0,0.05,0.5,8,1,0.37777777777777777,0.5071428571428571,0.22666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4966666666666667,0.4133333333333333
1.0,0.05,0.5,8,2,0.41944444444444445,0.47738095238095235,0.5,0.4444444444444444,0.42857142857142855,0.4,0.5466666666666666,0.38666666666666666
1.0,0.05,0.5,8,3,0.4666666666666666,0.574047619047619,0.54,0.4444444444444444,0.42857142857142855,0.5,0.5966666666666667,0.4533333333333333
1.0,0.05,0.5,8,4,0.4444444444444445,0.5107142857142857,0.4966666666666667,0.4444444444444444,0.42857142857142855,0.4,0.63,0.3466666666666667
1.0,0.05,0.5,16,1,0.42222222222222217,0.4523809523809524,0.26571428571428574,0.375,0.42857142857142855,0.4,0.5700000000000001,0.36
1.0,0.05,0.5,16,2,0.4444444444444445,0.5107142857142858,0.51,0.4444444444444444,0.42857142857142855,0.4,0.58,0.42000000000000004
1.0,0.05,0.5,16,3,0.46944444444444444,0.5273809523809524,0.5166666666666666,0.4444444444444444,0.42857142857142855,0.5,0.67,0.3466666666666667
1.0,0.05,0.5,16,4,0.4444444444444445,0.5107142857142857,0.4966666666666667,0.4444444444444444,0.42857142857142855,0.4,0.63,0.3466666666666667
1.0,0.05,0.5,32,1,0.44722222222222224,0.52,0.3133333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.5700000000000001,0.42666666666666664
1.0,0.05,0.5,32,2,0.4,0.47333333333333333,0.38,0.4444444444444444,0.375,0.25,0.58,0.30666666666666664
1.0,0.05,0.5,32,3,0.46944444444444444,0.5773809523809523,0.5333333333333333,0.4444444444444444,0.42857142857142855,0.5,0.6366666666666667,0.44666666666666666
1.0,0.05,0.5,32,4,0.4666666666666666,0.5240476190476191,0.53,0.4444444444444444,0.42857142857142855,0.5,0.63,0.38666666666666666
1.0,0.05,0.5,64,1,0.45,0.5333333333333333,0.32666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.5700000000000001,0.4533333333333333
1.0,0.05,0.5,64,2,0.375,0.45666666666666667,0.37,0.375,0.375,0.25,0.5466666666666666,0.30666666666666664
1.0,0.05,0.5,64,3,0.4666666666666666,0.5240476190476191,0.54,0.4444444444444444,0.42857142857142855,0.5,0.6366666666666667,0.38666666666666666
1.0,0.05,0.5,64,4,0.4416666666666666,0.5073809523809524,0.52,0.4444444444444444,0.42857142857142855,0.5,0.5966666666666667,0.38666666666666666
1.0,0.05,0.5,100,1,0.44722222222222224,0.5507142857142857,0.5166666666666667,0.4444444444444444,0.42857142857142855,0.5,0.5866666666666667,0.44666666666666666
1.0,0.05,0.5,100,2,0.39722222222222225,0.46738095238095234,0.47000000000000003,0.4444444444444444,0.42857142857142855,0.4,0.5466666666666666,0.3466666666666667
1.0,0.05,0.5,100,3,0.4,0.4738095238095238,0.3733333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.52,0.3466666666666667
1.0,0.05,0.5,100,4,0.4666666666666666,0.5240476190476191,0.54,0.4444444444444444,0.42857142857142855,0.5,0.6366666666666667,0.38666666666666666
1.0,0.05,0.5,200,1,0.46944444444444444,0.5614285714285714,0.5166666666666667,0.5,0.42857142857142855,0.5,0.5866666666666667,0.48
1.0,0.05,0.5,200,2,0.4666666666666666,0.5214285714285715,0.5066666666666666,0.4444444444444444,0.42857142857142855,0.5,0.6366666666666667,0.38
1.0,0.05,0.5,200,3,0.4444444444444445,0.505,0.5066666666666666,0.4444444444444444,0.4,0.5,0.5866666666666667,0.38666666666666666
1.0,0.05,0.5,200,4,0.4444444444444445,0.505,0.5066666666666666,0.4444444444444444,0.4,0.5,0.5866666666666667,0.38666666666666666
1.0,0.05,0.7000000000000001,1,1,0.3694444444444444,0.2444444444444444,0.125,0.375,0.3333333333333333,0.0,0.6,0.4
1.0,0.05,0.7000000000000001,1,2,0.3694444444444444,0.2444444444444444,0.125,0.375,0.3333333333333333,0.0,0.6,0.4
1.0,0.05,0.7000000000000001,1,3,0.3694444444444444,0.2444444444444444,0.125,0.375,0.3333333333333333,0.0,0.6,0.4
1.0,0.05,0.7000000000000001,1,4,0.3694444444444444,0.2444444444444444,0.125,0.375,0.3333333333333333,0.0,0.6,0.4
1.0,0.05,0.7000000000000001,2,1,0.3694444444444444,0.2444444444444444,0.125,0.375,0.3333333333333333,0.0,0.6,0.4
1.0,0.05,0.7000000000000001,2,2,0.3694444444444444,0.2444444444444444,0.125,0.375,0.3333333333333333,0.0,0.6,0.4
1.0,0.05,0.7000000000000001,2,3,0.3694444444444444,0.2444444444444444,0.125,0.375,0.3333333333333333,0.0,0.6,0.4
1.0,0.05,0.7000000000000001,2,4,0.41666666666666663,0.45555555555555555,0.33214285714285713,0.375,0.4444444444444444,0.2857142857142857,0.6333333333333333,0.44000000000000006
1.0,0.05,0.7000000000000001,4,1,0.325,0.21666666666666665,0.125,0.3333333333333333,0.3333333333333333,0.0,0.5,0.4
1.0,0.05,0.7000000000000001,4,2,0.39444444444444443,0.538888888888889,0.3238095238095238,0.375,0.4444444444444444,0.2857142857142857,0.6233333333333333,0.36666666666666664
1.0,0.05,0.7000000000000001,4,3,0.37222222222222223,0.5210317460317461,0.3238095238095238,0.375,0.4444444444444444,0.2857142857142857,0.5733333333333334,0.36666666666666664
1.0,0.05,0.7000000000000001,4,4,0.3472222222222222,0.41785714285714287,0.4,0.375,0.42857142857142855,0.3333333333333333,0.5233333333333333,0.30666666666666664
1.0,0.05,0.7000000000000001,8,1,0.3277777777777778,0.39880952380952384,0.13571428571428573,0.3333333333333333,0.3333333333333333,0.0,0.49000000000000005,0.4
1.0,0.05,0.7000000000000001,8,2,0.325,0.39,0.35,0.3333333333333333,0.375,0.25,0.47333333333333333,0.30666666666666664
1.0,0.05,0.7000000000000001,8,3,0.35,0.4404761904761904,0.31333333333333335,0.3333333333333333,0.375,0.16666666666666666,0.5633333333333332,0.26666666666666666
1.0,0.05,0.7000000000000001,8,4,0.4666666666666666,0.5333333333333333,0.47333333333333333,0.4444444444444444,0.5,0.5,0.6866666666666668,0.3466666666666667
1.0,0.05,0.7000000000000001,16,1,0.33333333333333337,0.5071428571428571,0.15714285714285714,0.3333333333333333,0.3333333333333333,0.0,0.5033333333333333,0.3333333333333333
1.0,0.05,0.7000000000000001,16,2,0.4666666666666666,0.5297619047619048,0.54,0.4444444444444444,0.42857142857142855,0.5,0.6866666666666668,0.3466666666666667
1.0,0.05,0.7000000000000001,16,3,0.4666666666666666,0.5261904761904762,0.47333333333333333,0.4444444444444444,0.5,0.5,0.62,0.38666666666666666
1.0,0.05,0.7000000000000001,16,4,0.4666666666666666,0.5240476190476191,0.53,0.4444444444444444,0.42857142857142855,0.5,0.63,0.38666666666666666
1.0,0.05,0.7000000000000001,32,1,0.35277777777777775,0.5321428571428571,0.13714285714285715,0.3333333333333333,0.375,0.0,0.5633333333333332,0.3333333333333333
1.0,0.05,0.7000000000000001,32,2,0.4444444444444445,0.569047619047619,0.44666666666666666,0.4444444444444444,0.42857142857142855,0.4,0.6466666666666667,0.4066666666666666
1.0,0.05,0.7000000000000001,32,3,0.4416666666666666,0.5095238095238095,0.4533333333333333,0.4444444444444444,0.5,0.5,0.58,0.38666666666666666
1.0,0.05,0.7000000000000001,32,4,0.41944444444444445,0.4988095238095237,0.4533333333333333,0.4444444444444444,0.5,0.4,0.5966666666666667,0.3466666666666667
1.0,0.05,0.7000000000000001,64,1,0.37777777777777777,0.5190476190476191,0.24666666666666667,0.4444444444444444,0.42857142857142855,0.3333333333333333,0.5466666666666666,0.37333333333333335
1.0,0.05,0.7000000000000001,64,2,0.37222222222222223,0.4511904761904762,0.4066666666666666,0.375,0.42857142857142855,0.3333333333333333,0.5566666666666668,0.30666666666666664
1.0,0.05,0.7000000000000001,64,3,0.48888888888888893,0.5383333333333333,0.5733333333333334,0.4444444444444444,0.5,0.5,0.6366666666666667,0.42666666666666664
1.0,0.05,0.7000000000000001,64,4,0.4638888888888889,0.5123809523809524,0.52,0.4444444444444444,0.42857142857142855,0.5,0.5466666666666666,0.45999999999999996
1.0,0.05,0.7000000000000001,100,1,0.4222222222222222,0.5511904761904762,0.44666666666666666,0.4444444444444444,0.42857142857142855,0.4,0.5966666666666667,0.4066666666666666
1.0,0.05,0.7000000000000001,100,2,0.37222222222222223,0.4511904761904762,0.4066666666666666,0.375,0.42857142857142855,0.3333333333333333,0.5566666666666668,0.30666666666666664
1.0,0.05,0.7000000000000001,100,3,0.5333333333333334,0.569047619047619,0.5733333333333334,0.5555555555555556,0.5,0.5,0.6866666666666668,0.4533333333333333
1.0,0.05,0.7000000000000001,100,4,0.4638888888888889,0.5123809523809524,0.52,0.4444444444444444,0.42857142857142855,0.5,0.5466666666666666,0.45999999999999996
1.0,0.05,0.7000000000000001,200,1,0.4444444444444445,0.5607142857142857,0.5133333333333334,0.4444444444444444,0.42857142857142855,0.4,0.5966666666666667,0.44666666666666666
1.0,0.05,0.7000000000000001,200,2,0.4666666666666666,0.5666666666666667,0.48,0.5,0.5,0.3333333333333333,0.5466666666666666,0.5133333333333333
1.0,0.05,0.7000000000000001,200,3,0.48888888888888893,0.529047619047619,0.54,0.4444444444444444,0.42857142857142855,0.5,0.5866666666666667,0.45999999999999996
1.0,0.05,0.7000000000000001,200,4,0.4638888888888889,0.5123809523809524,0.52,0.4444444444444444,0.42857142857142855,0.5,0.5466666666666666,0.45999999999999996
1.0,0.05,0.9,1,1,0.3694444444444444,0.2444444444444444,0.125,0.375,0.3333333333333333,0.0,0.6,0.4
1.0,0.05,0.9,1,2,0.3694444444444444,0.2444444444444444,0.125,0.375,0.3333333333333333,0.0,0.6,0.4
1.0,0.05,0.9,1,3,0.41944444444444445,0.4444444444444445,0.15,0.4444444444444444,0.4444444444444444,0.0,0.6799999999999999,0.4
1.0,0.05,0.9,1,4,0.41944444444444445,0.4444444444444445,0.15,0.4444444444444444,0.4444444444444444,0.0,0.6799999999999999,0.4
1.0,0.05,0.9,2,1,0.3472222222222222,0.23055555555555554,0.125,0.3333333333333333,0.3333333333333333,0.0,0.55,0.4
1.0,0.05,0.9,2,2,0.3694444444444444,0.34444444444444444,0.11666666666666665,0.375,0.4444444444444444,0.0,0.64,0.3333333333333333
1.0,0.05,0.9,2,3,0.39722222222222225,0.38055555555555554,0.15,0.3333333333333333,0.375,0.0,0.67,0.3333333333333333
1.0,0.05,0.9,2,4,0.4666666666666666,0.6059523809523809,0.3571428571428571,0.375,0.5714285714285714,0.2857142857142857,0.7033333333333334,0.4133333333333333
1.0,0.05,0.9,4,1,0.35,0.41666666666666663,0.13214285714285715,0.3333333333333333,0.375,0.0,0.5333333333333333,0.4
1.0,0.05,0.9,4,2,0.3722222222222222,0.525,0.3238095238095238,0.375,0.375,0.2857142857142857,0.5733333333333334,0.36666666666666664
1.0,0.05,0.9,4,3,0.41944444444444445,0.5654761904761905,0.3704761904761904,0.375,0.5,0.4,0.5466666666666666,0.44666666666666666
1.0,0.05,0.9,4,4,0.35,0.5083333333333333,0.19047619047619047,0.3333333333333333,0.375,0.2857142857142857,0.5233333333333333,0.37333333333333335
1.0,0.05,0.9,8,1,0.37222222222222223,0.42738095238095236,0.23214285714285712,0.375,0.375,0.2857142857142857,0.5333333333333333,0.44000000000000006
1.0,0.05,0.9,8,2,0.41666666666666663,0.55,0.45714285714285713,0.375,0.5,0.3333333333333333,0.5733333333333334,0.44666666666666666
1.0,0.05,0.9,8,3,0.37222222222222223,0.4321428571428571,0.4,0.4444444444444444,0.4,0.3333333333333333,0.5533333333333333,0.27999999999999997
1.0,0.05,0.9,8,4,0.4638888888888889,0.5216666666666666,0.5533333333333333,0.4444444444444444,0.5,0.5,0.5966666666666667,0.42666666666666664
1.0,0.05,0.9,16,1,0.37222222222222223,0.5273809523809524,0.20714285714285713,0.375,0.42857142857142855,0.25,0.6133333333333333,0.30666666666666664
1.0,0.05,0.9,16,2,0.39166666666666666,0.45,0.4333333333333333,0.375,0.5,0.3333333333333333,0.5733333333333334,0.3466666666666667
1.0,0.05,0.9,16,3,0.4416666666666666,0.5166666666666666,0.4533333333333333,0.4444444444444444,0.5,0.4,0.6466666666666667,0.3466666666666667
1.0,0.05,0.9,16,4,0.48888888888888893,0.5383333333333333,0.5733333333333334,0.4444444444444444,0.5,0.5,0.6366666666666667,0.42666666666666664
1.0,0.05,0.9,32,1,0.39166666666666666,0.45,0.4333333333333333,0.375,0.5,0.3333333333333333,0.5733333333333334,0.3466666666666667
1.0,0.05,0.9,32,2,0.41666666666666663,0.475,0.5133333333333333,0.4444444444444444,0.5,0.4,0.5633333333333332,0.38666666666666666
1.0,0.05,0.9,32,3,0.4638888888888889,0.5133333333333333,0.48666666666666664,0.4444444444444444,0.5,0.5,0.53,0.45999999999999996
1.0,0.05,0.9,32,4,0.4638888888888889,0.5216666666666666,0.5533333333333333,0.4444444444444444,0.5,0.5,0.5966666666666667,0.42666666666666664
1.0,0.05,0.9,64,1,0.3277777777777778,0.4904761904761905,0.19047619047619047,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.47333333333333333,0.37333333333333335
1.0,0.05,0.9,64,2,0.4416666666666666,0.5073809523809524,0.52,0.4444444444444444,0.42857142857142855,0.5,0.5966666666666667,0.3866666666666666
1.0,0.05,0.9,64,3,0.5083333333333334,0.5466666666666666,0.5233333333333333,0.5555555555555556,0.5,0.6,0.53,0.5333333333333333
1.0,0.05,0.9,64,4,0.48888888888888893,0.5357142857142857,0.49333333333333335,0.4444444444444444,0.5,0.5,0.5700000000000001,0.45999999999999996
1.0,0.05,0.9,100,1,0.3694444444444444,0.42738095238095236,0.4666666666666666,0.375,0.42857142857142855,0.3333333333333333,0.5233333333333333,0.3466666666666667
1.0,0.05,0.9,100,2,0.4638888888888889,0.519047619047619,0.4866666666666667,0.4444444444444444,0.5,0.4,0.5966666666666667,0.4133333333333333
1.0,0.05,0.9,100,3,0.5111111111111111,0.5433333333333332,0.5233333333333333,0.5555555555555556,0.5,0.5,0.5700000000000001,0.49333333333333335
1.0,0.05,0.9,100,4,0.5111111111111111,0.5666666666666667,0.5,0.4444444444444444,0.6666666666666666,0.5,0.5700000000000001,0.5
1.0,0.05,0.9,200,1,0.39722222222222225,0.519047619047619,0.29999999999999993,0.375,0.42857142857142855,0.3333333333333333,0.5566666666666668,0.4133333333333333
